scoring_id,checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
2132,2.0,19.0,1.0,8.0,705.0,3.0,1.0,27.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:39:40.709001
2133,0.0,12.0,1.0,3.0,250.0,2.0,0.0,39.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T02:40:00.709001
2134,0.0,25.0,1.0,9.0,7412.0,1.0,0.0,21.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:40:20.709001
2135,2.0,12.0,4.0,2.0,250.0,2.0,1.0,46.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T02:40:40.709001
2136,3.0,38.0,4.0,8.0,9849.0,1.0,1.0,27.0,1.0,5.0,0.0,3.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T02:41:00.709001
2137,2.0,20.0,4.0,7.0,2424.0,2.0,0.0,38.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:41:20.709001
2138,3.0,39.0,3.0,6.0,7688.0,4.0,1.0,23.0,1.0,5.0,1.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2022-03-05T02:41:40.709001
2139,3.0,34.0,4.0,5.0,4765.0,1.0,2.0,49.0,1.0,5.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T02:42:00.709001
2140,3.0,12.0,1.0,5.0,1934.0,1.0,0.0,47.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2022-03-05T02:42:20.709001
2141,2.0,4.0,2.0,2.0,250.0,3.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:42:40.709001
2142,3.0,26.0,4.0,7.0,6955.0,0.0,3.0,39.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T02:43:00.709001
2143,3.0,14.0,1.0,3.0,3162.0,1.0,1.0,34.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2022-03-05T02:43:20.709001
2144,2.0,19.0,1.0,8.0,250.0,3.0,3.0,48.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:43:40.709001
2145,2.0,14.0,4.0,3.0,1369.0,3.0,0.0,33.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T02:44:00.709001
2146,2.0,11.0,0.0,2.0,259.0,3.0,1.0,28.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:44:20.709001
2147,0.0,6.0,4.0,7.0,297.0,0.0,0.0,50.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T02:44:40.709001
2148,0.0,25.0,1.0,5.0,3908.0,3.0,0.0,47.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T02:45:00.709001
2149,2.0,25.0,1.0,7.0,3143.0,3.0,0.0,28.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:45:20.709001
2150,2.0,11.0,0.0,2.0,250.0,3.0,3.0,54.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:45:40.709001
2151,3.0,11.0,3.0,5.0,3203.0,0.0,0.0,28.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T02:46:00.709001
2152,3.0,26.0,3.0,10.0,6184.0,1.0,1.0,65.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T02:46:20.709001
2153,2.0,20.0,4.0,5.0,1699.0,0.0,0.0,43.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:46:40.709001
2154,1.0,24.0,3.0,4.0,8247.0,0.0,2.0,35.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T02:47:00.709001
2155,2.0,12.0,0.0,0.0,2148.0,3.0,1.0,30.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:47:20.709001
2156,3.0,18.0,3.0,0.0,3063.0,4.0,0.0,29.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2022-03-05T02:47:40.709001
2157,0.0,32.0,1.0,1.0,4766.0,3.0,0.0,33.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2022-03-05T02:48:00.709001
2158,3.0,41.0,4.0,0.0,3982.0,4.0,0.0,55.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:48:20.709001
2159,0.0,35.0,4.0,7.0,3410.0,0.0,0.0,56.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T02:48:40.709001
2160,3.0,28.0,3.0,6.0,8404.0,1.0,2.0,40.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T02:49:00.709001
2161,3.0,26.0,4.0,0.0,5325.0,4.0,1.0,29.0,1.0,3.0,0.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2022-03-05T02:49:20.709001
2162,0.0,26.0,1.0,2.0,1731.0,3.0,1.0,42.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:49:40.709001
2163,3.0,33.0,3.0,0.0,6132.0,4.0,2.0,42.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T02:50:00.709001
2164,3.0,24.0,4.0,4.0,5750.0,0.0,1.0,23.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T02:50:20.709001
2165,0.0,35.0,1.0,1.0,3740.0,2.0,0.0,51.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:50:40.709001
2166,0.0,4.0,4.0,3.0,1495.0,3.0,3.0,29.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:51:00.709001
2167,3.0,30.0,3.0,5.0,5179.0,4.0,1.0,32.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T02:51:20.709001
2168,2.0,21.0,4.0,5.0,2641.0,2.0,3.0,41.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:51:40.709001
2169,3.0,29.0,4.0,0.0,8567.0,4.0,0.0,33.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T02:52:00.709001
2170,2.0,12.0,0.0,7.0,250.0,3.0,3.0,35.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:52:20.709001
2171,2.0,22.0,1.0,9.0,2145.0,3.0,1.0,29.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T02:52:40.709001
2172,3.0,25.0,4.0,3.0,6780.0,2.0,1.0,30.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2022-03-05T02:53:00.709001
2173,2.0,20.0,1.0,9.0,4683.0,3.0,1.0,19.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T02:53:20.709001
2174,0.0,25.0,1.0,5.0,3716.0,3.0,1.0,54.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:53:40.709001
2175,0.0,14.0,2.0,2.0,3837.0,3.0,0.0,58.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:54:00.709001
2176,2.0,11.0,4.0,3.0,4576.0,1.0,2.0,50.0,0.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T02:54:20.709001
2177,2.0,4.0,0.0,2.0,250.0,3.0,0.0,48.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T02:54:40.709001
2178,2.0,5.0,4.0,5.0,250.0,3.0,3.0,45.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T02:55:00.709001
2179,2.0,4.0,0.0,2.0,250.0,3.0,4.0,58.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:55:20.709001
2180,0.0,20.0,1.0,2.0,1704.0,3.0,0.0,30.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T02:55:40.709001
2181,3.0,28.0,3.0,0.0,5783.0,1.0,1.0,28.0,1.0,4.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T02:56:00.709001
2182,0.0,13.0,4.0,2.0,1782.0,3.0,3.0,43.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:56:20.709001
2183,2.0,4.0,0.0,2.0,250.0,3.0,0.0,27.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:56:40.709001
2184,3.0,31.0,4.0,5.0,7782.0,2.0,2.0,55.0,1.0,4.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T02:57:00.709001
2185,2.0,22.0,1.0,7.0,250.0,1.0,4.0,26.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:57:20.709001
2186,2.0,4.0,1.0,10.0,250.0,3.0,3.0,29.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T02:57:40.709001
2187,1.0,17.0,3.0,7.0,3282.0,1.0,2.0,29.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T02:58:00.709001
2188,3.0,8.0,1.0,2.0,2040.0,3.0,0.0,45.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-03-05T02:58:20.709001
2189,3.0,24.0,4.0,3.0,4981.0,4.0,2.0,45.0,1.0,4.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T02:58:40.709001
2190,2.0,4.0,0.0,3.0,3384.0,0.0,4.0,27.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T02:59:00.709001
2191,0.0,23.0,1.0,8.0,4401.0,1.0,1.0,30.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T02:59:20.709001
2192,3.0,33.0,4.0,5.0,4514.0,1.0,2.0,61.0,1.0,4.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T02:59:40.709001
2193,2.0,11.0,4.0,10.0,5537.0,3.0,1.0,46.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T03:00:00.709001
2194,1.0,14.0,4.0,2.0,3511.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:00:20.709001
2195,3.0,43.0,1.0,7.0,4875.0,4.0,2.0,34.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T03:00:40.709001
2196,0.0,4.0,0.0,7.0,1061.0,3.0,3.0,33.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:01:00.709001
2197,0.0,16.0,4.0,7.0,3328.0,3.0,0.0,48.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T03:01:20.709001
2198,3.0,34.0,4.0,4.0,4244.0,1.0,2.0,49.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T03:01:40.709001
2199,0.0,4.0,0.0,2.0,250.0,3.0,3.0,42.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:02:00.709001
2200,2.0,12.0,4.0,5.0,1808.0,3.0,1.0,59.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:02:20.709001
2201,1.0,4.0,0.0,2.0,3692.0,1.0,3.0,41.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T03:02:40.709001
2202,2.0,4.0,4.0,10.0,250.0,1.0,3.0,45.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:03:00.709001
2203,2.0,10.0,0.0,3.0,250.0,3.0,0.0,53.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:03:20.709001
2204,3.0,25.0,4.0,1.0,5084.0,0.0,2.0,31.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:03:40.709001
2205,2.0,8.0,0.0,2.0,1996.0,3.0,4.0,24.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:04:00.709001
2206,3.0,30.0,3.0,8.0,8382.0,1.0,2.0,43.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T03:04:20.709001
2207,3.0,27.0,3.0,0.0,8268.0,1.0,1.0,51.0,1.0,4.0,0.0,3.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T03:04:40.709001
2208,2.0,4.0,0.0,3.0,250.0,0.0,0.0,32.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:05:00.709001
2209,2.0,14.0,0.0,2.0,4120.0,0.0,1.0,22.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:05:20.709001
2210,3.0,36.0,3.0,7.0,6138.0,2.0,2.0,28.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T03:05:40.709001
2211,0.0,21.0,3.0,3.0,5162.0,0.0,0.0,61.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T03:06:00.709001
2212,1.0,29.0,4.0,5.0,3775.0,2.0,1.0,61.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:06:20.709001
2213,3.0,19.0,1.0,5.0,2378.0,0.0,0.0,48.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:06:40.709001
2214,2.0,23.0,1.0,2.0,2401.0,3.0,0.0,39.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:07:00.709001
2215,2.0,11.0,4.0,3.0,3098.0,3.0,0.0,59.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:07:20.709001
2216,2.0,4.0,1.0,2.0,250.0,3.0,4.0,41.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:07:40.709001
2217,3.0,27.0,1.0,1.0,3750.0,0.0,0.0,40.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T03:08:00.709001
2218,3.0,34.0,0.0,3.0,5841.0,0.0,1.0,40.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:08:20.709001
2219,3.0,30.0,3.0,7.0,6657.0,4.0,2.0,59.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T03:08:40.709001
2220,0.0,4.0,2.0,2.0,4981.0,3.0,3.0,40.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T03:09:00.709001
2221,1.0,32.0,3.0,5.0,6563.0,4.0,2.0,27.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T03:09:20.709001
2222,2.0,30.0,4.0,3.0,2246.0,0.0,2.0,39.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:09:40.709001
2223,2.0,4.0,0.0,4.0,442.0,3.0,3.0,56.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:10:00.709001
2224,3.0,26.0,4.0,3.0,3875.0,1.0,1.0,57.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:10:20.709001
2225,3.0,33.0,4.0,5.0,5933.0,2.0,2.0,39.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:10:40.709001
2226,3.0,16.0,3.0,3.0,7282.0,1.0,3.0,39.0,1.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T03:11:00.709001
2227,3.0,37.0,4.0,5.0,6254.0,1.0,1.0,51.0,1.0,3.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:11:20.709001
2228,3.0,44.0,4.0,9.0,3395.0,1.0,1.0,38.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:11:40.709001
2229,2.0,18.0,4.0,2.0,250.0,2.0,2.0,44.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T03:12:00.709001
2230,1.0,21.0,1.0,7.0,2635.0,2.0,2.0,39.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:12:20.709001
2231,0.0,4.0,0.0,2.0,250.0,1.0,3.0,25.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:12:40.709001
2232,3.0,27.0,3.0,1.0,6520.0,1.0,2.0,39.0,1.0,5.0,2.0,0.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2022-03-05T03:13:00.709001
2233,3.0,32.0,3.0,0.0,6886.0,1.0,0.0,28.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T03:13:20.709001
2234,3.0,38.0,3.0,7.0,4113.0,2.0,2.0,22.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:13:40.709001
2235,2.0,16.0,4.0,2.0,3203.0,3.0,3.0,59.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:14:00.709001
2236,3.0,39.0,4.0,5.0,6483.0,1.0,2.0,36.0,1.0,4.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2022-03-05T03:14:20.709001
2237,3.0,33.0,4.0,0.0,7072.0,2.0,2.0,51.0,1.0,4.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T03:14:40.709001
2238,0.0,12.0,4.0,7.0,1854.0,3.0,1.0,47.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:15:00.709001
2239,2.0,4.0,2.0,2.0,250.0,3.0,4.0,42.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:15:20.709001
2240,3.0,38.0,3.0,7.0,6971.0,4.0,1.0,35.0,1.0,5.0,0.0,3.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T03:15:40.709001
2241,2.0,18.0,4.0,7.0,965.0,3.0,3.0,45.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T03:16:00.709001
2242,0.0,22.0,1.0,3.0,5517.0,1.0,0.0,44.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T03:16:20.709001
2243,3.0,20.0,1.0,2.0,1061.0,1.0,2.0,31.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T03:16:40.709001
2244,3.0,30.0,3.0,10.0,9535.0,1.0,1.0,31.0,1.0,5.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:17:00.709001
2245,2.0,4.0,0.0,2.0,250.0,3.0,3.0,38.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:17:20.709001
2246,3.0,21.0,1.0,7.0,5422.0,0.0,0.0,27.0,1.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T03:17:40.709001
2247,3.0,24.0,3.0,3.0,5064.0,1.0,1.0,41.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:18:00.709001
2248,0.0,29.0,1.0,7.0,250.0,0.0,0.0,21.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T03:18:20.709001
2249,3.0,27.0,4.0,5.0,6459.0,0.0,0.0,57.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2022-03-05T03:18:40.709001
2250,2.0,4.0,1.0,7.0,250.0,3.0,4.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T03:19:00.709001
2251,0.0,16.0,4.0,7.0,3292.0,3.0,0.0,46.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T03:19:20.709001
2252,3.0,23.0,4.0,3.0,1272.0,0.0,0.0,45.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:19:40.709001
2253,3.0,28.0,4.0,0.0,4503.0,2.0,1.0,43.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2022-03-05T03:20:00.709001
2254,3.0,47.0,3.0,8.0,5857.0,2.0,1.0,56.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T03:20:20.709001
2255,3.0,41.0,3.0,8.0,4336.0,2.0,2.0,40.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:20:40.709001
2256,0.0,14.0,1.0,2.0,4364.0,0.0,1.0,32.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:21:00.709001
2257,3.0,25.0,3.0,5.0,2167.0,1.0,2.0,20.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T03:21:20.709001
2258,1.0,36.0,4.0,5.0,5597.0,1.0,1.0,30.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T03:21:40.709001
2259,2.0,8.0,4.0,2.0,988.0,3.0,0.0,59.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T03:22:00.709001
2260,2.0,10.0,0.0,10.0,2649.0,3.0,3.0,49.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:22:20.709001
2261,3.0,31.0,4.0,4.0,6128.0,2.0,1.0,21.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T03:22:40.709001
2262,2.0,11.0,0.0,7.0,340.0,3.0,3.0,56.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T03:23:00.709001
2263,2.0,20.0,1.0,2.0,2419.0,3.0,3.0,58.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T03:23:20.709001
2264,0.0,21.0,1.0,8.0,3341.0,3.0,0.0,42.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T03:23:40.709001
