checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
2.0,12.0,4.0,2.0,250.0,2.0,1.0,27.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:51:20.709001
2.0,17.0,1.0,2.0,2527.0,3.0,1.0,41.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:51:40.709001
0.0,9.0,4.0,5.0,960.0,0.0,3.0,54.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T06:52:00.709001
1.0,42.0,3.0,8.0,5765.0,4.0,2.0,50.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:52:20.709001
2.0,17.0,4.0,7.0,1721.0,0.0,0.0,45.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T06:52:40.709001
0.0,19.0,4.0,7.0,3397.0,0.0,0.0,44.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T06:53:00.709001
3.0,31.0,4.0,3.0,5787.0,0.0,0.0,53.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T06:53:20.709001
2.0,17.0,1.0,5.0,250.0,0.0,0.0,42.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:53:40.709001
2.0,15.0,1.0,10.0,1103.0,3.0,3.0,34.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:54:00.709001
3.0,25.0,4.0,3.0,4803.0,0.0,2.0,42.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T06:54:20.709001
0.0,15.0,1.0,2.0,1801.0,3.0,3.0,39.0,1.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T06:54:40.709001
3.0,9.0,1.0,10.0,1065.0,3.0,0.0,27.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T06:55:00.709001
2.0,20.0,1.0,2.0,3786.0,3.0,3.0,25.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T06:55:20.709001
0.0,4.0,1.0,7.0,4539.0,0.0,0.0,47.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2022-03-05T06:55:40.709001
3.0,29.0,3.0,0.0,5018.0,1.0,0.0,36.0,1.0,3.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T06:56:00.709001
3.0,27.0,3.0,0.0,6304.0,1.0,2.0,51.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T06:56:20.709001
2.0,22.0,4.0,7.0,250.0,3.0,0.0,40.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T06:56:40.709001
3.0,28.0,4.0,7.0,6029.0,0.0,0.0,21.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T06:57:00.709001
2.0,4.0,0.0,4.0,426.0,0.0,3.0,52.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:57:20.709001
3.0,27.0,3.0,7.0,8284.0,1.0,1.0,34.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T06:57:40.709001
2.0,15.0,4.0,3.0,1843.0,3.0,3.0,23.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T06:58:00.709001
1.0,20.0,1.0,7.0,3316.0,3.0,4.0,40.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:58:20.709001
2.0,10.0,4.0,5.0,250.0,1.0,1.0,46.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:58:40.709001
1.0,20.0,1.0,7.0,576.0,0.0,1.0,42.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T06:59:00.709001
2.0,14.0,4.0,5.0,250.0,1.0,0.0,44.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T06:59:20.709001
2.0,8.0,0.0,2.0,250.0,0.0,3.0,33.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T06:59:40.709001
3.0,44.0,4.0,8.0,10792.0,1.0,1.0,33.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T07:00:00.709001
3.0,20.0,1.0,4.0,5697.0,2.0,1.0,24.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T07:00:20.709001
0.0,36.0,3.0,0.0,3998.0,1.0,2.0,34.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:00:40.709001
0.0,38.0,3.0,6.0,6830.0,2.0,2.0,51.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T07:01:00.709001
0.0,18.0,0.0,10.0,1849.0,0.0,0.0,29.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:01:20.709001
3.0,28.0,3.0,0.0,4053.0,4.0,2.0,26.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:01:40.709001
3.0,32.0,3.0,8.0,5613.0,1.0,2.0,59.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T07:02:00.709001
3.0,30.0,3.0,5.0,6943.0,1.0,2.0,59.0,1.0,4.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2022-03-05T07:02:20.709001
3.0,30.0,1.0,0.0,4412.0,0.0,0.0,23.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:02:40.709001
2.0,12.0,0.0,5.0,1851.0,3.0,0.0,51.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:03:00.709001
3.0,8.0,1.0,2.0,2873.0,2.0,1.0,56.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:03:20.709001
3.0,24.0,4.0,5.0,5859.0,0.0,1.0,47.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:03:40.709001
2.0,9.0,0.0,3.0,5426.0,0.0,3.0,58.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:04:00.709001
2.0,20.0,1.0,2.0,377.0,3.0,3.0,42.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:04:20.709001
3.0,29.0,4.0,1.0,6971.0,1.0,2.0,31.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T07:04:40.709001
0.0,32.0,1.0,7.0,250.0,3.0,0.0,52.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:05:00.709001
3.0,40.0,4.0,4.0,8497.0,4.0,2.0,61.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T07:05:20.709001
3.0,20.0,3.0,3.0,1753.0,1.0,0.0,47.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:05:40.709001
0.0,15.0,2.0,3.0,1671.0,3.0,4.0,33.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:06:00.709001
3.0,27.0,3.0,0.0,8141.0,1.0,2.0,23.0,1.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T07:06:20.709001
0.0,17.0,4.0,7.0,5663.0,2.0,1.0,40.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2022-03-05T07:06:40.709001
3.0,34.0,4.0,0.0,6502.0,1.0,1.0,41.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T07:07:00.709001
0.0,32.0,1.0,5.0,2165.0,0.0,0.0,37.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:07:20.709001
2.0,12.0,0.0,7.0,288.0,3.0,0.0,53.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:07:40.709001
3.0,24.0,3.0,7.0,5535.0,1.0,1.0,25.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-05T07:08:00.709001
3.0,32.0,4.0,3.0,5930.0,1.0,3.0,29.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T07:08:20.709001
0.0,14.0,1.0,2.0,250.0,3.0,0.0,35.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2022-03-05T07:08:40.709001
1.0,20.0,0.0,2.0,1931.0,3.0,3.0,44.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:09:00.709001
0.0,20.0,1.0,5.0,3198.0,3.0,0.0,47.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T07:09:20.709001
3.0,24.0,3.0,3.0,5037.0,1.0,1.0,58.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T07:09:40.709001
0.0,28.0,1.0,3.0,723.0,3.0,1.0,42.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:10:00.709001
2.0,12.0,0.0,10.0,2202.0,3.0,3.0,52.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:10:20.709001
0.0,17.0,1.0,5.0,5071.0,3.0,0.0,38.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T07:10:40.709001
2.0,16.0,4.0,3.0,653.0,3.0,1.0,43.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T07:11:00.709001
2.0,9.0,0.0,2.0,1704.0,3.0,3.0,50.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:11:20.709001
3.0,42.0,3.0,4.0,5964.0,4.0,2.0,38.0,1.0,4.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2022-03-05T07:11:40.709001
3.0,14.0,1.0,5.0,5071.0,2.0,2.0,45.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:12:00.709001
3.0,27.0,3.0,7.0,6083.0,1.0,2.0,58.0,1.0,4.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T07:12:20.709001
0.0,13.0,1.0,3.0,2256.0,0.0,3.0,37.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:12:40.709001
3.0,21.0,1.0,3.0,1191.0,0.0,1.0,33.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:13:00.709001
3.0,8.0,4.0,5.0,5504.0,3.0,0.0,42.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T07:13:20.709001
2.0,7.0,4.0,5.0,250.0,3.0,3.0,34.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:13:40.709001
3.0,21.0,1.0,5.0,4574.0,0.0,1.0,31.0,0.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:14:00.709001
3.0,35.0,4.0,0.0,3962.0,1.0,1.0,52.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T07:14:20.709001
3.0,40.0,3.0,8.0,7482.0,2.0,2.0,58.0,1.0,6.0,1.0,3.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2022-03-05T07:14:40.709001
2.0,26.0,3.0,0.0,2807.0,0.0,0.0,42.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:15:00.709001
2.0,28.0,3.0,7.0,2656.0,2.0,0.0,52.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:15:20.709001
0.0,13.0,1.0,2.0,250.0,3.0,1.0,32.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:15:40.709001
2.0,4.0,0.0,3.0,2086.0,3.0,3.0,59.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:16:00.709001
3.0,39.0,1.0,5.0,4909.0,1.0,0.0,54.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:16:20.709001
3.0,24.0,4.0,7.0,6438.0,0.0,0.0,55.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:16:40.709001
3.0,30.0,4.0,1.0,6677.0,0.0,3.0,31.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T07:17:00.709001
2.0,12.0,0.0,2.0,250.0,3.0,4.0,52.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:17:20.709001
3.0,23.0,3.0,3.0,6913.0,1.0,1.0,56.0,1.0,4.0,0.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T07:17:40.709001
3.0,36.0,4.0,6.0,5759.0,1.0,1.0,45.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T07:18:00.709001
2.0,12.0,0.0,5.0,3897.0,0.0,3.0,54.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:18:20.709001
3.0,35.0,4.0,5.0,5222.0,1.0,2.0,60.0,1.0,5.0,2.0,0.0,4.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T07:18:40.709001
0.0,18.0,1.0,0.0,4289.0,3.0,3.0,58.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:19:00.709001
0.0,4.0,4.0,2.0,250.0,3.0,1.0,37.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:19:20.709001
3.0,36.0,4.0,10.0,7311.0,1.0,2.0,46.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T07:19:40.709001
2.0,8.0,1.0,2.0,423.0,1.0,0.0,65.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:20:00.709001
2.0,29.0,1.0,3.0,4855.0,3.0,1.0,43.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:20:20.709001
2.0,13.0,4.0,5.0,3030.0,0.0,1.0,53.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T07:20:40.709001
3.0,25.0,4.0,5.0,5358.0,1.0,1.0,35.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2022-03-05T07:21:00.709001
3.0,15.0,3.0,7.0,7200.0,0.0,2.0,49.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:21:20.709001
3.0,31.0,4.0,6.0,6396.0,0.0,1.0,57.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T07:21:40.709001
3.0,14.0,3.0,5.0,5548.0,4.0,0.0,53.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:22:00.709001
0.0,26.0,1.0,7.0,5521.0,2.0,2.0,42.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T07:22:20.709001
3.0,8.0,1.0,3.0,4237.0,1.0,1.0,35.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T07:22:40.709001
0.0,31.0,3.0,0.0,587.0,1.0,0.0,47.0,0.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T07:23:00.709001
3.0,28.0,4.0,3.0,2989.0,0.0,1.0,37.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T07:23:20.709001
2.0,11.0,4.0,5.0,1821.0,3.0,0.0,42.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T07:23:40.709001
3.0,30.0,3.0,8.0,3315.0,1.0,1.0,32.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:24:00.709001
3.0,36.0,4.0,0.0,5794.0,1.0,1.0,47.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T07:24:20.709001
3.0,29.0,1.0,0.0,6498.0,2.0,1.0,53.0,0.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:24:40.709001
2.0,10.0,0.0,2.0,420.0,3.0,3.0,38.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:25:00.709001
3.0,24.0,4.0,7.0,8184.0,2.0,2.0,38.0,1.0,5.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T07:25:20.709001
2.0,4.0,1.0,3.0,250.0,0.0,3.0,32.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:25:40.709001
2.0,25.0,1.0,5.0,699.0,3.0,0.0,41.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T07:26:00.709001
3.0,45.0,3.0,0.0,10046.0,2.0,1.0,57.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2022-03-05T07:26:20.709001
3.0,31.0,3.0,8.0,5935.0,4.0,2.0,33.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T07:26:40.709001
3.0,44.0,4.0,8.0,6912.0,2.0,2.0,34.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T07:27:00.709001
3.0,8.0,4.0,5.0,3251.0,0.0,0.0,36.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2022-03-05T07:27:20.709001
3.0,27.0,4.0,0.0,1801.0,0.0,0.0,61.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T07:27:40.709001
1.0,34.0,3.0,6.0,5790.0,1.0,2.0,47.0,1.0,5.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T07:28:00.709001
0.0,4.0,0.0,4.0,3861.0,0.0,3.0,39.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T07:28:20.709001
2.0,19.0,1.0,7.0,472.0,1.0,3.0,44.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T07:28:40.709001
2.0,5.0,0.0,2.0,250.0,3.0,3.0,48.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:29:00.709001
2.0,25.0,1.0,2.0,250.0,3.0,3.0,59.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:29:20.709001
3.0,35.0,4.0,0.0,2896.0,1.0,0.0,39.0,1.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:29:40.709001
0.0,14.0,1.0,5.0,3182.0,3.0,4.0,35.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:30:00.709001
0.0,32.0,1.0,1.0,3283.0,0.0,0.0,54.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:30:20.709001
3.0,34.0,4.0,7.0,4837.0,1.0,1.0,42.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:30:40.709001
3.0,33.0,3.0,0.0,8187.0,4.0,2.0,50.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T07:31:00.709001
0.0,21.0,3.0,1.0,388.0,0.0,0.0,28.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:31:20.709001
2.0,11.0,1.0,4.0,1296.0,3.0,4.0,31.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:31:40.709001
3.0,44.0,4.0,0.0,6437.0,4.0,2.0,38.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2022-03-05T07:32:00.709001
3.0,29.0,3.0,5.0,2418.0,1.0,1.0,25.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T07:32:20.709001
2.0,9.0,0.0,2.0,250.0,3.0,0.0,39.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:32:40.709001
2.0,12.0,4.0,5.0,2919.0,1.0,3.0,43.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:33:00.709001
0.0,17.0,1.0,2.0,2154.0,3.0,1.0,29.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T07:33:20.709001
2.0,13.0,4.0,2.0,294.0,3.0,1.0,38.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T07:33:40.709001
3.0,36.0,3.0,0.0,5363.0,4.0,1.0,43.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T07:34:00.709001
2.0,21.0,1.0,2.0,317.0,3.0,3.0,59.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:34:20.709001
3.0,26.0,4.0,7.0,5864.0,1.0,3.0,29.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T07:34:40.709001
3.0,28.0,0.0,3.0,1038.0,0.0,1.0,52.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2022-03-05T07:35:00.709001
3.0,34.0,4.0,0.0,6083.0,1.0,0.0,47.0,1.0,4.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T07:35:20.709001
3.0,24.0,4.0,7.0,2009.0,0.0,2.0,27.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:35:40.709001
1.0,13.0,1.0,2.0,250.0,3.0,1.0,60.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:36:00.709001
2.0,15.0,1.0,2.0,2326.0,1.0,3.0,50.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T07:36:20.709001
2.0,17.0,1.0,5.0,250.0,3.0,3.0,36.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T07:36:40.709001
